artistID	name	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10
71	dido	pop	female vocalists	singer-songwriter	chillout	alternative	british	dido	female	rock	indie
632	explosions in the sky	post-rock	instrumental	ambient	experimental	post rock	seen live	indie	atmospheric	rock	indie rock
330	t.i.	hip-hop	rap	dirty south	hip hop	southern rap	atlanta	gangsta rap	ti	american	atl
484	ne-yo	rnb	soul	hip-hop	ne-yo	pop	male vocalists	r&b	hip hop	american	neyo
1062	ladytron	electronic	electroclash	electropop	synthpop	electronica	seen live	electro	indie	female vocalists	british
726	apocalyptica	symphonic metal	instrumental	metal	finnish	seen live	heavy metal	cello metal	cello	rock	cello rock
697	sia	female vocalists	chillout	indie	trip-hop	downtempo	australian	pop	singer-songwriter	electronic	alternative
851	manic street preachers	rock	britpop	seen live	alternative rock	indie	alternative	british	indie rock	welsh	90s
1242	the beach boys	classic rock	60s	pop	surf	rock	surf rock	oldies	psychedelic	american	seen live
472	3 doors down	rock	alternative rock	alternative	hard rock	3 doors down	post-grunge	seen live	american	metal	punk
416	the national	seen live	indie rock	indie	alternative	rock	alternative rock	post-punk	american	alt-country	post-punk revival
440	animal collective	experimental	indie	freak folk	seen live	indie rock	folk	psychedelic	new weird america	electronic	alternative
340	cher	pop	female vocalists	80s	dance	rock	cher	diva	90s	70s	american
2347	van halen	hard rock	classic rock	rock	80s	heavy metal	metal	hair metal	van halen	guitar	american
1632	metric	indie	indie rock	female vocalists	canadian	alternative	seen live	rock	indie pop	electronic	alternative rock
1772	norah jones	jazz	female vocalists	blues	singer-songwriter	pop	soul	norah jones	female	vocal jazz	piano
554	the kinks	classic rock	60s	rock	british	british invasion	mod	pop	indie	oldies	garage rock
456	jesse mccartney	pop	jesse mccartney	pop rock	male vocalists	american	teen pop	rnb	rock	male	disney
728	eric clapton	classic rock	blues	rock	blues rock	guitar	singer-songwriter	british	eric clapton	seen live	70s
923	children of bodom	melodic death metal	metal	death metal	power metal	finnish	seen live	heavy metal	black metal	finnish metal	speed metal
1398	justice	electronic	electro	french	dance	seen live	electronica	house	ed banger	techno	electro house
204	damien rice	singer-songwriter	acoustic	indie	folk	irish	seen live	alternative	rock	indie rock	mellow
489	limp bizkit	nu metal	rapcore	rock	alternative	metal	seen live	nu-metal	alternative rock	hard rock	limp bizkit
898	tegan and sara	indie	female vocalists	canadian	indie pop	alternative	seen live	indie rock	rock	pop	singer-songwriter
2014	lacuna coil	gothic metal	metal	female fronted metal	female vocalists	gothic	seen live	italian	gothic rock	rock	alternative metal
1414	paul mccartney	classic rock	rock	british	singer-songwriter	pop	seen live	the beatles	70s	beatles	paul mccartney
193	tears for fears	new wave	80s	pop	synth pop	rock	synthpop	british	alternative	electronic	tears for fears
1119	faith no more	alternative rock	rock	alternative	metal	seen live	mike patton	alternative metal	hard rock	funk metal	experimental
1512	the last shadow puppets	indie	british	indie rock	alternative	rock	alternative rock	britpop	seen live	alex turner	retro
797	emily osment	pop	female vocalists	disney	dance	emily osment	electronic	pop rock	hannah montana	electropop	indie pop
732	alice cooper	hard rock	classic rock	rock	heavy metal	glam rock	seen live	shock rock	metal	80s	70s
964	the mars volta	progressive rock	experimental	rock	alternative	seen live	progressive	alternative rock	indie	psychedelic	experimental rock
1803	mötley crüe	hard rock	heavy metal	hair metal	80s	rock	glam metal	seen live	glam rock	metal	classic rock
304	david archuleta	pop	american idol	male vocalists	david archuleta	cute	american	pop rock	seen live	rnb	2008 american idol winner
251	whitney houston	pop	female vocalists	soul	rnb	80s	whitney houston	90s	dance	american	diva
1376	white lies	indie rock	seen live	post-punk	british	indie	alternative	rock	alternative rock	post-punk revival	new wave
1515	the fratellis	indie	indie rock	british	rock	alternative	seen live	scottish	britpop	alternative rock	garage rock
1151	editors	seen live	indie	indie rock	british	alternative	rock	post-punk	alternative rock	britpop	post-punk revival
197	tom waits	blues	singer-songwriter	experimental	rock	alternative	jazz	folk	indie	tom waits	american
604	kings of convenience	indie	acoustic	norwegian	indie pop	mellow	seen live	folk	alternative	indie rock	singer-songwriter
793	hannah montana	pop	disney	hannah montana	female vocalists	guilty pleasure	miley cyrus	pop rock	soundtrack	dance	brutal death metal
1206	misfits	horror punk	punk	punk rock	hardcore punk	hardcore	seen live	rock	american	80s	alternative
250	bob marley	reggae	roots reggae	bob marley	ska	rock	jamaican	jamaica	classic rock	chill	singer-songwriter
1014	erasure	80s	synthpop	new wave	pop	electronic	synth pop	british	dance	seen live	electronica
180	roxette	pop	80s	rock	swedish	female vocalists	pop rock	90s	pop-rock	roxette	seen live
1447	lady antebellum	country	modern country	country pop	lady antebellum	rock	pop	female vocalists	american	contemporary country	seen live
830	atreyu	metalcore	hardcore	metal	screamo	rock	seen live	emocore	emo	post-hardcore	hard rock
162	god is an astronaut	post-rock	instrumental	ambient	experimental	post rock	seen live	irish	atmospheric	rock	space rock
3411	m83	electronic	shoegaze	post-rock	indie	electronica	seen live	ambient	french	dream pop	experimental
99	inxs	rock	80s	new wave	australian	pop	classic rock	seen live	alternative	inxs	pop rock
1378	jimmy eat world	rock	alternative	emo	alternative rock	seen live	indie	indie rock	punk	pop punk	punk rock
1195	alexisonfire	post-hardcore	screamo	hardcore	seen live	emocore	emo	canadian	rock	punk	metalcore
1091	afi	punk	punk rock	rock	alternative	emo	seen live	alternative rock	hardcore	hardcore punk	afi
506	anathema	doom metal	progressive rock	progressive metal	atmospheric	seen live	metal	atmospheric rock	rock	alternative	british
389	enya	new age	celtic	female vocalists	ambient	irish	chillout	enya	folk	pop	ethereal
167	scissor sisters	pop	dance	electronic	seen live	glam rock	alternative	indie	rock	disco	gay
360	shania twain	country	pop	female vocalists	canadian	shania twain	90s	rock	country pop	female	singer-songwriter
1873	audioslave	rock	alternative rock	hard rock	alternative	grunge	seen live	post-grunge	metal	audioslave	american
1179	billy talent	punk rock	seen live	rock	punk	alternative	alternative rock	canadian	emo	pop punk	billy talent
734	bruce springsteen	rock	classic rock	singer-songwriter	80s	folk	seen live	american	americana	bruce springsteen	folk rock
2176	michael bublé	jazz	swing	easy listening	pop	canadian	male vocalists	vocal jazz	michael buble	big band	crooner
1418	mogwai	post-rock	instrumental	seen live	indie	alternative	post rock	ambient	scottish	rock	experimental
1866	yellowcard	punk rock	rock	pop punk	punk	emo	alternative	seen live	alternative rock	indie	yellowcard
815	killswitch engage	metalcore	metal	seen live	hardcore	melodic death metal	rock	melodic metalcore	death metal	heavy metal	thrash metal
1684	aly & aj	pop	female vocalists	pop rock	disney	rock	aly and aj	dance	american	teen pop	guilty pleasure
383	bad religion	punk	punk rock	seen live	rock	political	alternative	hardcore	hardcore punk	melodic hardcore	american
1145	stone sour	hard rock	metal	alternative metal	nu metal	rock	seen live	alternative	alternative rock	nu-metal	american
957	blind guardian	power metal	speed metal	metal	heavy metal	symphonic metal	seen live	german	epic metal	fantasy metal	progressive metal
493	lostprophets	rock	alternative rock	alternative	seen live	emo	metal	punk rock	nu metal	punk	alternative metal
1073	kraftwerk	electronic	synthpop	german	electronica	electro	seen live	krautrock	experimental	techno	80s
527	lil' wayne	rap	hip-hop	dirty south	hip hop	southern rap	lil wayne	new orleans	cash money	gangsta rap	seen live
371	skillet	christian rock	alternative rock	rock	alternative	christian	hard rock	seen live	metal	skillet	alternative metal
985	blondie	new wave	80s	rock	female vocalists	pop	punk	seen live	classic rock	70s	alternative
1705	hans zimmer	soundtrack	instrumental	classical	composer	soundtracks	german	score	hans zimmer	orchestral	composers
1155	hot chip	electronic	seen live	indie	electropop	electronica	electro	british	indietronica	pop	dance
1097	patrick wolf	indie	singer-songwriter	seen live	electronic	folk	alternative	british	experimental	folktronica	indie rock
485	kelis	rnb	hip-hop	female vocalists	pop	soul	seen live	hip hop	dance	rap	electronic
2080	nx zero	rock	emo	brazilian	emocore	hardcore	pop rock	pop	nx zero	alternative	seen live
858	pj harvey	female vocalists	alternative	rock	singer-songwriter	indie	alternative rock	seen live	indie rock	british	female vocalist
1110	rush	progressive rock	classic rock	hard rock	rock	progressive	canadian	seen live	progressive metal	70s	rush
986	frank sinatra	jazz	swing	oldies	vocal jazz	easy listening	male vocalists	american	frank sinatra	big band	pop
450	she wants revenge	post-punk	indie	alternative	new wave	darkwave	indie rock	seen live	alternative rock	rock	electronic
2605	bonobo	downtempo	electronic	chillout	trip-hop	ninja tune	seen live	electronica	lounge	ambient	downbeat
547	kid cudi	hip-hop	rap	alternative rap	hip hop	house	seen live	electronic	kid cudi	alternative hip-hop	american
1456	far east movement	hip-hop	electronic	electro hop	rap	hip hop	dance	pop	american	electro	seen live
1983	the knife	electronic	synthpop	swedish	electronica	electro	indie	seen live	female vocalists	experimental	electropop
524	jeffree star	electronic	dance	glam	electro	electronica	pop	seen live	electropop	gay	glamour
77	george michael	pop	80s	soul	british	dance	male vocalists	george michael	90s	funk	rock
1274	sepultura	thrash metal	metal	death metal	brazilian	heavy metal	seen live	groove metal	thrash	hardcore	rock
1580	paris hilton	brutal death metal	pop	all things annoying in the world put together into one stupid bitch	female vocalists	dance	crap	officially shit	sexy	electronic	shit
1083	siouxsie and the banshees	post-punk	new wave	80s	gothic	goth	gothic rock	punk	female vocalists	alternative	rock
997	the human league	new wave	80s	synthpop	electronic	synth pop	pop	new romantic	british	seen live	sheffield
2850	underoath	screamo	post-hardcore	hardcore	metalcore	seen live	emo	christian	emocore	rock	metal
1541	the devil wears prada	metalcore	hardcore	screamo	christian metalcore	christian	seen live	post-hardcore	metal	emocore	deathcore
308	kat deluna	rnb	pop	female vocalists	dancehall	hip-hop	dance	kat deluna	r&b	american	latin
195	bright eyes	indie	singer-songwriter	folk	seen live	indie rock	emo	alternative	rock	acoustic	bright eyes
1673	tokio hotel	rock	german	gay	pop rock	female vocalists	emo	alternative	shit	pop	the worst thing ever to happen to music
237	thom yorke	electronic	alternative	experimental	indie	singer-songwriter	british	electronica	rock	radiohead	alternative rock
915	alexandra burke	pop	rnb	female vocalists	british	soul	x factor	alexandra burke	r&b	female vocalist	dance
1410	pendulum	drum and bass	electronic	drum n bass	dnb	seen live	electronica	australian	jungle	dance	breakbeat
1426	the jimi hendrix experience	classic rock	psychedelic rock	rock	blues	psychedelic	blues rock	60s	hard rock	guitar	acid rock
1072	martin l. gore	electronic	synthpop	new wave	alternative	synth pop	british	depeche mode	electronica	singer-songwriter	80s
471	metro station	electronic	powerpop	indie	dance	electronica	seen live	pop	synthpop	rock	american
813	as i lay dying	metalcore	hardcore	metal	melodic death metal	seen live	christian	screamo	christian metalcore	death metal	melodic metalcore
2787	whitesnake	hard rock	classic rock	rock	80s	hair metal	seen live	heavy metal	metal	whitesnake	blues rock
1394	the chemical brothers	electronic	dance	big beat	electronica	techno	seen live	trip-hop	british	alternative	electro
223	band of horses	indie	indie rock	seen live	alternative	alt-country	rock	folk	american	alternative rock	indie pop
1185	alesana	post-hardcore	screamo	emocore	emo	hardcore	seen live	post hardcore	metalcore	rock	alesana
437	she & him	folk	indie	indie pop	female vocalists	singer-songwriter	seen live	pop	indie folk	american	alt-country
1451	girlicious	pop	rnb	female vocalists	dance	hot	bitches	electronic	hip-hop	girl groups	girlicious
96	fleetwood mac	classic rock	rock	70s	blues	pop	blues rock	soft rock	80s	female vocalists	british
3859	daughtry	rock	alternative rock	alternative	hard rock	american idol	post-grunge	daughtry	american	male vocalists	pop rock
712	dire straits	classic rock	rock	80s	blues	guitar	british	blues rock	dire straits	70s	pop
1409	calvin harris	electronic	dance	electro	disco	seen live	electronica	british	scottish	house	pop
3201	kate bush	female vocalists	singer-songwriter	pop	alternative	80s	british	rock	progressive rock	art rock	experimental
63	enigma	new age	ambient	electronic	chillout	electronica	enigma	trance	alternative	german	relax
545	flo rida	hip-hop	rap	hip hop	dirty south	southern rap	dance	flo rida	american	rnb	pop
998	orchestral manoeuvres in the dark	new wave	80s	synthpop	electronic	synth pop	pop	new romantic	british	seen live	post-punk
693	hey monday	pop punk	female vocalists	pop rock	powerpop	rock	seen live	alternative	alternative rock	pop	american
2786	janis joplin	classic rock	blues	female vocalists	rock	60s	blues rock	singer-songwriter	psychedelic rock	folk	psychedelic
2542	my bloody valentine	shoegaze	dream pop	indie	alternative	indie rock	seen live	rock	noise pop	alternative rock	irish
84	cut copy	electronic	indie	australian	seen live	electro	electronica	synthpop	electropop	dance	indie pop
607	jethro tull	progressive rock	classic rock	folk rock	rock	progressive	seen live	british	folk	hard rock	70s
768	enter shikari	post-hardcore	trancecore	seen live	hardcore	nintendocore	screamo	electronic	british	electronica	experimental
208	babyshambles	indie	indie rock	british	rock	seen live	alternative	britpop	alternative rock	brit rock	garage rock
928	helloween	power metal	heavy metal	speed metal	metal	german	seen live	melodic metal	rock	helloween	hard rock
2265	simon & garfunkel	folk	classic rock	singer-songwriter	acoustic	rock	60s	folk rock	oldies	pop	american
