artistID	name	listeners
15773	Ann-Margret	33805
13265	Anna Abreu	54454
15348	Anna Bergendahl	38804
12993	Anna Calvi	197891
796	Anna Carina	1813
6368	Anna David	14466
7136	Anna Jantar	34416
16766	Anna Margaret	19596
10514	Anna Maria Jopek	134684
6454	Anna Nalick	580093
13436	Anna Netrebko	56852
6702	Anna Nicole Smith	1478
15672	Anna Oxa	39509
7132	Anna Reynolds, Philip Langridge; Neville Marriner: Academy Of St. Martin In The Fields	165
17392	Anna Rose Carter	21635
18575	Anna Tatangelo	43982
7644	Anna Ternheim	377617
5980	Anna Tsuchiya	32891
11937	AnnaSophia Robb	8744
15396	Annalene Beechey	83
9980	Anne Clark	108563
15403	Anne Murray	143971
7105	Anneke van Gierbergen & Agua d	0
4151	Anneke van Giersbergen	49365
13443	Anneli Drecker	21093
18564	Anneliese van der Pol	13087
343	Annett Louisan	187598
10121	Anni Rossi	35955
1480	Anni-Frid Lyngstad	9171
3288	Annie	527224
900	Annie Lennox	871415
7271	Annie Stela	6989
3177	Anniela	6810
1344	Annihilator	303309
5613	Anno 1602	197
1563	Annotations of an Autopsy	105851
2126	Annoying Orange	3621
11552	Annuals	153193
8692	Anomaly	11888
14976	Anonima Sound Ltd	281
18147	Anonymous 4	40400
18582	Anoop Desai	13061
9007	Anoraak	164065
48	Anorexia Nervosa	78406
9805	Another Breath	24481
13647	Another Electronic Musician	17061
16003	Another Mask	7612
17340	Anouar Brahem	121113
5768	Anouk	410376
2239	Ant Banks	32306
2753	Antaeus	42702
18535	Antestor	11392
7820	Anthea	18639
18313	Anthem Lights	66482
9838	Anthony B	284572
13549	Anthony Callea	13503
12980	Anthony Green	160129
10997	Anthony Hamilton	447665
14150	Anthony Marinelli	1021
15778	Anthony Rother	144250
17966	Anthony Shakir	17433
11820	Anthony Stewart Head	11715
1527	Anthrax	866110
1650	Anti-Flag	798360
7563	Antibalas Afrobeat Orchestra	128498
7950	Antichristus	4794
3405	Antimatter	181366
14119	Antischism	10447
5495	Antix	45953
10699	Antoine Clamaran	155012
8278	Antoine Dufour	100731
14003	Anton Bruckner	220721
14395	Antonello Venditti	106221
11452	Antonio Banderas	45307
6851	Antonio Birabent	1955
6030	Antonio Meliveo	552
14885	Antonio Resende	6767
16129	Antonio Sánchez	18327
1491	Antonio Vivaldi	1128257
648	Antonis Remos	20930
14706	Antony Costa	2635
11143	Antony Raijekov	7690
1167	Antony and the Johnsons	764768
13910	Antonín Dvořák	695516
12481	Antsy Pants	235663
6859	Antti Tuisku	53558
6137	Antônio Carlos Jobim	525716
8344	Anubi	3783
11561	Anugama	73121
5823	Anvil	79855
7443	Anxieteam	289
7276	Anya Marina	288459
2485	Anybody Killa	80795
1028	Anything Box	35678
7025	Anúna	107171
9164	Ao Cubo	7452
8496	AoW	29
4854	Aoki Takamasa	41592
4860	Aoki Takamasa + Tujiko Noriko	22149
18047	Aonua	5588
2758	Aosoth	20482
5931	Apartment	58851
13180	Apartment 26	30158
4950	Apatheia	4044
4933	Apathy	128997
16867	Aperegina	109
9004	AphelionX	71
603	Aphex Twin	1514268
15312	Aphex Twin, Drukqs	1
17438	Aphrodite	231127
7809	Aphrodite's Child	131577
12028	Apocalipse 16	9622
726	Apocalyptica	1217372
15089	Apogee	23557
18739	Apollo 440	569847
12134	Apollo Brown	124807
1298	Apoptygma Berzerk	248143
2297	Apostle of Hustle	169493
1745	Apparat	585884
14640	Apparatjik	34572
9414	April March	266538
5590	April Matson	1060
6023	Aprildead	1541
3919	Apulanta	113919
3557	Aqua	732640
2105	Aqua Timez	72014
7194	Aqualung	761590
4340	Aquaria	20514
5540	Aqueduct	103928
6705	Arabesque	64265
18452	Arabic Songs	7807
13107	Arakain	12362
17748	Aranté Spires	9
4686	Arash	184970
14310	Arashi	0
9184	Arautos do Rei	6030
16348	Arawak	2377
4008	Arbiter	4327
7036	Arbre Noir	5989
10206	Arc Angels	12379
199	Arcade Fire	2554902
12660	Arcadi Volodos	16404
2562	Arcadia	103384
5718	Arcana	157522
13294	Arcangel	168489
14342	Arcangel y De La Ghetto	14793
9143	Arcangelo Corelli	227080
3103	Arcanum	4149
953	Arch Enemy	651152
12484	Archers of Loaf	158142
9210	Archgoat	26589
17562	Archie Powell & The Exports	5188
11668	Archie Shepp	110550
18559	Archie Star	8912
2166	Architect	48624
2429	Architects	376345
1159	Architecture in Helsinki	895023
1790	Archive	660084
6969	Archon Satani	7542
207	Arctic Monkeys	3488052
11328	Arctic Monkeys vs The Killers	16133
16643	Arctic Plateau	14222
4285	Arcturus	145059
6979	Arditi	18274
10476	Arena	80868
575	Aretha Franklin	1746720
10454	Argent	104457
7916	Argentum	5567
8531	Argharus	1986
4957	Argine	13150
8647	Ari Koivunen	47670
5821	Aria	62490
8243	Ariana Grande	1074994
17007	Ariane Moffatt	45927
5879	Ariel Pink's Haunted Graffiti	372320
8282	Ariel Ramírez	4701
2912	Aries Spears	8984
13316	Arild Andersen	48823
18177	Arild Andersen Group	4105
6825	Arj Barker, Doug Benson & Tony Camin	285
7713	Ark	76137
14917	Arka Satana	10992
18135	Arkaea	23592
2779	Arkhon Infaustus	19812
11195	Armageddon Dildos	22964
13333	Armand Amar	42113
1399	Armand van Helden	607330
4466	Armandinho	113859
10338	Armando Trovaioli	74050
14847	Armia	60326
6503	Armik	122547
11152	Armin Van Buuren, DJ Shah feat. Sharon Den Adel	966
968	Armin van Buuren	1105889
6191	Armor for Sleep	461532
1345	Armored Saint	68559
10719	Arms and Sleepers	183111
16682	Army Navy	64406
5324	Army of Freshmen	37797
9028	Army of Lovers	140331
13902	Army of the Pharaohs	130079
12785	Arnab (aimraj.com)	5
11246	Arnaldo & Alexandre	4
8712	Arnaldo Antunes	125985
11326	Arnaldo Antunes, Carlinhos Brown & Marisa Monte	0
11434	Arnaldo Baptista	18575
756	Arovane	212395
11426	Arrigo Barnabé	10340
9994	Arrowwood	6794
14197	Arsen Barsamyan & Tatevik Hovhannisyan	21
15942	Arsenium	27809
14913	Arsis	93325
6014	Arsonists Get All The Girls	111554
448	Art Brut	499924
15916	Art Ensemble of Chicago	77346
11659	Art Pepper	201548
16519	Art Porter	6766
11415	Art Sorority for Girls	1380
6251	Art of Dying	251714
15616	Art of Fighters	29149
1836	Art of Noise	358400
15582	Arthur Alexander	25065
9411	Arthur Brown	72798
15824	Arthur Freed & Nacio Herb Br..	2038
16125	Arthur H	85044
18336	Arthur Russell	188599
16337	Arthur Verocai	33567
15825	Artie	0
7437	Artie Shaw	212894
1525	Artillery	53620
10919	Artist Vs Poet	0
6601	Artist Vs. Poet	253036
1011	Artista desconhecido	73420
21	Artista sconosciuto	26486
1445	Artists For Haiti	18614
16215	Arts the Beatdoctor	38988
18024	Artur Andrus	17920
8851	Arturo Benedetti Michelangeli	44326
8041	Arty	243051
5380	Arty Hill and the Long Gone Daddys	325
16361	Artymove	4216
18160	Arve Henriksen	55063
6161	Arvo Pärt	398753
18691	Arzu Görücü	671
1551	As Blood Runs Black	229894
14208	As Cities Burn	158384
813	As I Lay Dying	851605
6720	As Marcianas	1347
11623	As Tall as Lions	226573
17631	As We Fight	41249
15756	Asalto al Parque Zoológico	1955
11641	Ascaron Entertainment	517
14187	Ascend The Hill	13445
14068	Asche & Spencer	17771
14219	Aselin Debison	17263
4163	Asesino	26380
8440	Asfalt Dünya	22379
4742	Ash	620593
3510	Ash Ra Tempel	75507
322	Ashanti	797861
3183	Ashbury Heights	46104
5269	Asher Book	19826
3708	Asher Roth	704275
10147	Ashford & Simpson	125934
293	Ashlee Simpson	857790
4492	Ashley Roberts	20395
325	Ashley Tisdale	680027
16927	Ashley Tisdale & Lucas Grabeel	28809
12823	Ashra	60868
12687	Ashton Shepherd	33820
3921	Asia	472242
8082	Asia Cruise	38326
14951	Asia Minor	4867
761	Asian Dub Foundation	392870
1188	Asking Alexandria	450168
6871	Aslan Faction	29865
12215	Aslyn	26571
6985	Asmorod	3902
6414	Asobi Seksu	306105
5131	Asphix	1417
6809	Asphyx	62482
2109	Asriel	12396
10830	Ass	10082
1303	Assemblage 23	157352
15203	Assfactor 4	4469
13622	Assück	31682
16243	Ast & Kralle	123
7920	Astarte	28596
17995	Astha Tamang Maskey	0
3137	Aston 'Familyman' Barrett	1745
12292	Astonvilla	8299
8229	Astor Piazzolla	302183
6577	Astra	20686
13339	Astral Projection	189192
7836	Astrid Hadad	7786
4600	Astrix	173257
11528	AstroPilot	36537
16059	Astrobrite	53671
18322	Astronautas	2284
9923	Astroqueen	30436
3156	Astrud Gilberto	542448
7029	Asura	160319
16097	Aswad	210665
9256	Asylum Party	21446
4341	At Vance	112666
977	At the Drive-In	682121
820	At the Gates	320240
15054	At the Throne of Judgment	19949
18729	Atalyja	5606
12983	Ataque Verbal	367
5903	Ataraxia	92169
16431	Atargatis	58419
14840	Atari Teenage Riot	186230
11504	Ataxia	184544
13952	Athanasius Kircher	850
4787	Atheist	109524
17279	Athena	94557
3255	Athlete	861727
3872	Atif Aslam	48632
17223	Atlanta Rhythm Section	140964
6938	Atlantic Popes	1784
5801	Atlantis	34840
11567	Atlas Plug	28754
3700	Atlas Sound	408909
1288	Atmos	38222
1614	Atmosphere	728614
16134	Atom and His Package	66672
800	Atomic Kitten	375457
6152	Atom™	34768
830	Atreyu	1025275
6659	Atrium Carceri	65948
7295	Atrocite feat. Mque	4705
18727	Atsakau  niekadA	12
2210	Attack Attack!	262129
13221	Attack In Black	37890
15448	Attack! Attack!	44723
10126	Attaque 77	89280
4938	Attila	152029
18674	Attila İlhan	1222
10652	Au Pairs	79085
8676	Au Revoir Simone	563311
9667	Au4	16622
5941	Aubrey Ashburn	9521
10778	Aubrey O'Day	16000
8093	Auburn	74618
10697	Audible	19666
7954	Audio	70937
12953	Audio Adrenaline	150724
4247	Audio Bullys	414321
16336	Audio Lotion	108299
8039	Audio Network	2850
18189	Audiokonstrukte	5325
15798	Audion	122273
1873	Audioslave	2210955
12025	Audrey	71716
14337	Audrey Hepburn	83332
2365	Audrey Horne	29092
5153	Auf der Maur	214243
11021	Augie March	96259
823	August Burns Red	577556
14625	August Rush	10552
3753	Augustana	642301
3131	Augustus Pablo	274205
9558	Auktyon	5836
18083	Aura	45455
4767	Aura Dione	120006
11544	Aural Planet	54330
2087	Aural Vampire	33578
15893	Aurum	6467
16749	Aus	70655
13478	Austere	38679
12958	Austin Drage	591
13613	Austin Lucas	28103
7926	Austin TV	46241
2211	Austrian Death Machine	113320
744	Autechre	524709
8917	Authority To Proceed	2
2590	Auto!Automatic!!	18445
16617	Auto-Auto	10028
17324	Autodrone	6154
5136	Autogestion	160
5159	Autograph	127063
17320	Autolux	209531
15831	Automatic Flowers	617
2839	Automatic Loveletter	215127
17557	Automatikk	12798
9764	Autopilot Off	180347
9212	Autopsy	94061
8708	Autoramas	40321
16051	Autour de Lucie	72234
5400	Autry Inman	7204
3422	Autumn	116921
15032	Autumn Fox	6784
17263	Avail	90180
6284	Avalanch	57043
14036	Avalon	97715
273	Avant	470102
946	Avantasia	355372
819	Avatar	93055
4694	Avec Tristesse	3602
1672	Avenged Sevenfold	1695026
13776	Aveniu	0
6317	Aventura	367105
15407	Avenue Q	0
3759	Averi	1735
13706	Avey Tare and Panda Bear	35563
8483	Avi Buffalo	206024
18171	Avishai Cohen	165606
13497	Aviões do Forró	43653
333	Avril Lavigne	2616188
7588	Awa-Klash	4219
14792	Awaken Demons	14324
13840	Away We Go!	1924
8370	Axel Fernando	11917
6748	Axel Rudi Pell	143667
2015	Axenstar	66622
18667	Axiom of Choice	29098
18558	Axiz	168
5857	Axolotl	7741
7298	Axwell	450214
7300	Axwell & Dirty South feat. Rudy	16661
10125	Axxis	100683
7611	AySel & Arash	16601
18742	Aya RL	41737
10432	Aya Ueto	0
7258	Ayakashi Japanese Classic Horror	47
10254	Ayla Dikmen	15246
15973	Aylin Aslım	30101
12446	Aylin Şengün Taşçı	305
11746	Ayn Rand	4135
17982	Aynur Doğan	20711
1113	Ayreon	294698
1066	Ayria	111651
13715	Ayọ	318890
9694	Azad	81685
2952	Azam Ali	118194
4583	Azax Syndrom	17907
9056	Aziza Mustafa Zadeh	67226
13382	Azra	36848
6743	Aztec Camera	190154
12026	Azure Ray	415673
7972	B Soul	7000
14447	B is for Bloodbath	572
13185	B! Machine	9681
9865	B-Movie	55295
15120	B-Real	75630
18037	B-Tribe	132561
2145	B. Fleischmann	136092
7056	B.B. King	951151
8808	B.B. King & Eric Clapton	402810
2219	B.G. Knocc Out & Dresta	12784
15198	B.G.K.	5724
1478	B.J. Thomas	307061
13772	B.T.R.	43
1088	B.W.H.	15319
1455	B.o.B	1558765
9753	B.o.B  ft. Hayley Williams	194
11644	B.o.B feat. Eminem & Hayley Williams	3757
11687	B1A4	48427
9579	B2K	265918
388	B2ST	66327
16150	B3	21380
4430	BACK-ON	53221
17656	BAELSCOPE	1029
5023	BAK XIII	5403
10463	BAP	92917
12105	BB Brunes	78726
16375	BBC 6 Music	26603
11725	BBMak	139236
14055	BC Jean	5632
12178	BEAT!BEAT!BEAT!	85226
17153	BFF	1858
6236	BIANIK CITY	61
367	BIG BANG	161766
1955	BLK JKS	37978
7567	BLO	31491
18256	BO$$ in drama	13620
15425	BOAT	45873
12967	BOB	75644
16120	BOB, Hayley Williams and Eminem	247
17042	BOGULTA	910
9567	BONNIE PINK	92506
14089	BR5-49	31704
17769	BRAHMS	100977
8891	BRITNEY & MADONNA	274
8781	BT	540153
15767	BTR	8993
382	BUCK-TICK	82045
6232	BWO	92840
7565	Baaba Maal	125482
1968	Baaba Maal & Mansour Seck	19040
11140	Baaziz	915
2323	Baba Zula	71354
3388	Babado Novo	60361
8787	Babak	1641
16184	Babangida	12378
7077	Babasónicos	195423
9468	Babes in Toyland	175808
16304	Babs Gonzales	7742
8084	Baby Bash	539008
17051	Baby Mammoth	137300
12592	Baby Rasta	35307
12588	Baby Rasta & Gringo	52308
13286	Baby do Brasil	7476
11081	Babyface	344268
12973	Babyland	13505
9345	Babylon A.D.	22212
3090	Babylon Bombs	23122
14529	Babylon Zoo	140595
4310	Babylonia	7173
208	Babyshambles	940930
14960	Bacamarte	7953
9037	Baccara	221576
13155	Bachelor Girl	18516
17475	Bachelors Of Science	61736
17341	Bachir Attar	996
5901	Bachman-Turner Overdrive	479728
15335	Bacilos	179741
7705	Back Miller	22
5599	Backfire!	11595
455	Backstreet Boys	1405174
2372	Backyard Babies	202853
4835	Bad Astronaut	79005
8174	Bad Balance	27344
11414	Bad Banana	6602
3909	Bad Boys Blue	144673
3792	Bad Brains	471468
9347	Bad Company	707534
12160	Bad English	196167
9135	Bad Lieutenant	32798
3789	Bad Manners	174898
383	Bad Religion	1121505
7016	Bad Sector	23176
4445	Bad Veins	32472
17363	Badawi	25769
17039	BadboE	9619
6141	Baden Powell	212393
8549	Badfinger	341749
4109	Badly Drawn Boy	710564
13009	Bag Raiders	416080
8764	Bajm	49236
18512	Bakkushan	59093
14683	Balam Acab	205719
13250	Balance and Composure	134033
1115	Balayeurs du désert	1604
10912	Balkan Beat Box	204175
11681	BallakÃ© Sissoko	38
7336	Ballyhoo!	181944
1736	Balmorhea	455793
15429	Bambix	13607
5522	Bamboo Forest	30105
5570	Banana Girl	1023
2571	Bananarama	560257
5803	Banco de Gaia	240662
14950	Banco del Mutuo Soccorso	49350
7138	Band Aid	480360
223	Band of Horses	1718612
12918	Band of Skulls	636244
14570	Banda Calypso	31133
3174	Banda Da Loirinha	941
16042	Banda Dom	1621
8373	Banda El Recodo	104538
3377	Banda Eva	65150
6478	Banda Realize	89
10059	Bandana	4625
4798	Bandas Gaúchas -  www.DownsMtv.com	78
9045	Bandista	17919
4204	Bane	126994
7796	Bang	19894
5927	Bang Gang	236016
642	Banghra	7143
11538	Bangkok Impact	30069
16875	Bankrupt	25293
7601	Bantu	17367
3725	Bar 9	117379
12529	Barafunda Total	249
4699	Barbara Muñoz	3567
341	Barbara Schöneberger	20987
16761	Barbie	9149
3304	Barbra Streisand	539905
10141	Barbra Streisand & Barry Gibb	19096
7888	Barcelona	144687
18438	Barclay James Harvest	165289
2625	Barenaked Ladies	1004124
7104	Barilari	8333
10279	BariŞ ManÇo	83390
11740	Bark Bark disco	2029
3127	BarlowGirl	117027
9649	Baroness	299285
8128	Barrelhouse	1530
7903	Barren Earth	36387
9843	Barrington Levy	366413
3143	Barry Brown	72753
10152	Barry Gibb	20749
5779	Barry Harris	36757
12129	Barry Manilow	460375
3303	Barry White	832629
13561	Barry likumahuwa	5664
18153	Bartel	4412
17305	Barzin	40972
4349	Barão Vermelho	143386
5809	Barón Rojo	42440
8426	Barış Güney	443
2308	Barış Manço	83390
5482	Bas Tajpan	25071
10054	Bas Tajpan & Miuosh	9894
1476	Based On Abba	1641
5045	Basement Jaxx	1169693
74	Basia	92039
3914	Basic Element	136881
9871	Basko Sthlm	585
15671	Baskyl	6874
17543	Bass Sultan Hengzt	30246
2498	Basshunter	695488
8782	Bassnectar	615697
16408	Basstek	914
16733	Bastien Laval Feat. Layla	1881
423	Bat for Lashes	1169950
3509	Bathory	228377
3702	Baths	409461
7210	Batlik	7133
4722	Batmobile	100849
10688	Baton Rouge	8795
13631	Battle Of Wolf 359	7634
16951	Battleheart	8346
4343	Battlelore	154101
2593	Battles	530939
16257	Battleship	729
16636	Bauda	8614
875	Bauhaus	609909
9359	Bauri	20327
11494	Baustelle	61257
14253	Baxter	98396
2553	Bay City Rollers	156022
1096	Bayside	368264
11819	Be Your Own Pet	268724
11814	Be'lakor	72393
9103	BeForU	24846
8832	Beach Fossils	423208
2139	Beach House	1202305
2539	Beady Eye	284972
12824	Beangrowers	9888
6895	Beanie Sigel	336794
9947	Beans on Toast	48812
6390	Bear McCreary	189760
10616	Bear in Heaven	281677
4207	Bear vs. Shark	133770
3361	Bearbot	20765
6579	Beardfish	42706
15856	Bearsuit	37794
11694	Beast	93570
605	Beastie Boys	2252805
6937	Beat Factory	2991
9000	Beat Hackers	38783
12496	Beat Happening	212851
2620	Beatallica	112001
10974	Beati Mortui	10198
18357	Beatriz Pichi Malén	605
9138	Beats Antique	163956
7650	Beatsteaks	424649
8893	Beattraax	20449
6533	Beauti	812
10020	Beautiful Small Machines	44561
8409	Bebe	251433
10918	Bebel Gilberto	484632
5762	Bebo Norman	93721
8149	Beborn Beton	54199
15761	Because of Ghosts	43433
206	Beck	2910470
18530	Becoming the Archetype	71193
4764	Bedford	586
12329	Bedhead	82150
17366	Bedouin Ascent	10459
5338	Bedouin Soundclash	328886
12085	Bedük	24305
2031	Bee Gees	1416628
5855	Bee Mask	10191
16940	Beecher	17916
12243	Beenie Man	346095
6132	Beeshop	40631
2388	Before The Torn	3727
2618	Before Their Eyes	181472
10956	Before the Dawn	113581
9696	Beginner	160513
12	Behemoth	400444
8341	Beherit	59322
15610	Behind Crimson Eyes	24866
9453	Behold... the Arctopus	39438
15475	Bei Maejor	168653
196	Beirut	1362467
12744	Bekki Williams	4718
11897	Bel Canto	49682
12538	Bela B.	122800
3193	Belanova	183128
1570	Belay My Last	29567
8714	Belchior	86502
6022	Belie My Burial	20906
8197	Believe	25458
790	Belinda	298349
6714	Belinda Carlisle	592897
3612	Bell X1	224242
5	Bella Morte	49988
11006	Belle Epoque	53195
618	Belle and Sebastian	1675664
16144	Bellefire	7880
15064	Belleruche	266898
15314	Belleruche, Turntable Soul Music	1
17786	Bellize	154
7093	Belo	36494
6156	Belong	97187
6818	Belphegor	118627
4830	Belvedere	72862
15959	Belén Arjona	19243
10656	Ben E. King	723083
2627	Ben Folds	921188
2639	Ben Folds Five	742736
766	Ben Frost	137003
17245	Ben Gann	252
11811	Ben Gibbard	308317
5446	Ben Harper	1321345
11509	Ben Harper & Relentless7	0
11508	Ben Harper & The Innocent Criminals	297057
5802	Ben Houge	8332
4114	Ben Kweller	557635
7274	Ben Lee	494975
11222	Ben Moody	74584
11670	Ben Webster	248788
14363	Ben Woods	72828
17730	Benassi Bros.	273047
14928	Bend and Break	103
1561	Beneath the Massacre	85234
4939	Beneath the Sky	44627
2461	Benedetti & Svoboda	12094
13646	Benga	270190
13592	Benito Lertxundi	3672
15969	Benjamin Ann	6895
2124	Benjamin Biolay	179617
9730	Benjamin Francis Leftwich	564863
17060	Benjamin Wetherill	2835
13651	Benn Jordan	27140
6142	Benni Hemm Hemm	46103
4024	Benny Benassi	1147350
15620	Benny Benassi feat. Gary Go	0
3015	Benny Goodman	504085
6717	Benny Ibarra	21149
11999	Benoît Pioulard	111075
5192	Bent	558844
12197	Benton Falls	23848
5756	Benton Paul	17056
6634	Benzino	351562
5021	Ber-linn	37104
12257	Beres Hammond	123974
1015	Berlin	526893
4913	Berliner Philharmoniker	121574
17545	Berlins Most Wanted	12299
11230	Bernard Butler	61511
16649	Bernard Fanning	130349
13175	Bernard Fevre	12371
10217	Bernard Herrmann	380135
17689	Berndsen	10240
5389	Bernie Early	1668
14834	Berri Txarrak	32539
8218	Berry Weight	61151
3554	Berryz工房	27789
